customer_id,customer_name,email,recency_days,frequency,monetary,RFM_Score,segment
3661.0,Katrin Raud,katrin.raud@outlook.com,63,5,2426.1800000000003,14,VIP Champions
3662.0,Arvo Kull,arvo.kull3@hot.ee,106,1,121.51,6,At Risk
3663.0,Taavi Paju,taavi.paju@yahoo.com,379,1,113.86,3,Lost
3664.0,Heli Kuusk,heli.kuusk@mail.ee,271,3,222.23000000000002,6,At Risk
3665.0,Kalev Kallas,kalev.kallas@gmail.com,50,3,625.0,10,Loyal
3666.0,Nele Paas,nele.paas@outlook.com,4,5,1859.09,15,VIP Champions
3668.0,Tiit Paju,tiit.paju@mail.ee,256,4,904.38,9,Potential
3669.0,Raivo Koppel,raivo.koppel2@yahoo.com,532,3,1171.03,8,Potential
3672.0,Taavi Liiv,taavi.liiv@gmail.com,343,7,1534.1599999999999,11,Loyal
3673.0,Kaido Kukk,,144,2,438.65,7,Potential
3674.0,Grete Salu,grete.salu2@telia.ee,100,2,427.51,8,Potential
3675.0,Heli Roots,heli.roots@outlook.com,238,4,831.4,9,Potential
3676.0,Tiina Pihl,tiina.pihl@gmail.com,120,3,1770.79,11,Loyal
3678.0,Tõnu Luik,tonu.luik2@telia.ee,265,1,219.38,4,At Risk
3679.0,Madis Lepik,madis.lepik@telia.ee,8,2,417.82000000000005,9,Potential
3680.0,Aivar Kuusk,aivar.kuusk@telia.ee,55,3,1102.87,11,Loyal
3681.0,Jaak Sild,,44,10,2236.65,14,VIP Champions
3684.0,Lauri Talvik,lauri.talvik@mail.ee,4,4,1007.31,13,VIP Champions
3685.0,Heli Mägi,heli.magi@yahoo.com,197,4,1220.67,10,Loyal
3686.0,Terje Salu,terje.salu@gmail.com,137,3,639.24,9,Potential
3687.0,Ene Kuusik,ene.kuusik@gmail.com,187,3,745.23,8,Potential
3688.0,Tõnu Must,tonu.must@gmail.com,208,5,857.21,10,Loyal
3689.0,Olev Kangur,olev.kangur@telia.ee,244,3,583.4,7,Potential
3690.0,Maie Tamm,maie.tamm@gmail.com,67,1,501.69,7,Potential
3691.0,Anna Liiv,anna.liiv@gmail.com,16,1,259.23,7,Potential
3692.0,Väino Sild,vaino.sild@yahoo.com,89,6,2135.63,14,VIP Champions
3693.0,Külli Must,kulli.must@hot.ee,232,2,649.21,7,Potential
3695.0,Kati Puusepp,kati.puusepp@hot.ee,280,4,1108.38,10,Loyal
3696.0,Tiina Järv,tiina.jarv@mail.ee,408,5,2980.9,11,Loyal
3697.0,Andres Kuusik,andres.kuusik@mail.ee,364,2,557.38,5,At Risk
3698.0,Tiina Teder,tiina.teder@mail.ee,243,4,802.21,9,Potential
3699.0,Marko Pihl,marko.pihl@outlook.com,76,10,4522.92,14,VIP Champions
3700.0,Liina Valk,liina.valk@outlook.com,442,1,45.4,3,Lost
3701.0,Tarmo Tammik,tarmo.tammik@outlook.com,653,2,352.5,5,At Risk
3702.0,Väino Tammik,,108,3,584.85,9,Potential
3703.0,Liina Lõhmus,liina.lohmus@gmail.com,422,2,1426.28,8,Potential
3705.0,Grete Paju,grete.paju@telia.ee,21,2,250.0,8,Potential
3706.0,Anna Pihl,anna.pihl@yahoo.com,9,1,566.48,8,Potential
3707.0,Anu Toom,anu.toom@telia.ee,255,2,786.69,7,Potential
3708.0,Tarmo Kukk,tarmo.kukk2@outlook.com,574,1,347.16,4,At Risk
3709.0,Peeter Org,,49,6,1147.6399999999999,13,VIP Champions
3710.0,Liina Kask,liina.kask@hot.ee,223,5,2016.4899999999998,12,Loyal
3711.0,Väino Paju,vaino.paju@yahoo.com,66,6,1103.25,13,VIP Champions
3712.0,Indrek Mägi,indrek.magi@telia.ee,68,2,669.38,9,Potential
3713.0,Marika Kõiv,,259,4,723.0699999999999,9,Potential
3714.0,Meelis Raid,meelis.raid@gmail.com,91,4,1063.92,12,Loyal
3716.0,Jüri Salu,juri.salu2@yahoo.com,201,5,1781.36,12,Loyal
3718.0,Kevin Orav,kevin.orav@mail.ee,111,6,760.99,11,Loyal
3719.0,Anna Puusepp,anna.puusepp@hot.ee,135,5,1579.77,13,VIP Champions
3720.0,Grete Puusepp,grete.puusepp@hot.ee,57,5,2158.81,14,VIP Champions
3721.0,Heino Roots,heino.roots@telia.ee,176,3,1564.98,11,Loyal
3722.0,Ago Kull,ago.kull@yahoo.com,3,59,19629.46,15,VIP Champions
3723.0,Marika Lass,marika.lass@outlook.com,88,4,913.6,11,Loyal
3724.0,Madis Teder,,191,1,26.62,4,At Risk
3726.0,Sandra Roots,,491,2,742.1800000000001,6,At Risk
3728.0,Kristiina Kull,,46,3,251.67,8,Potential
3729.0,Annika Must,annika.must@mail.ee,457,2,280.56,4,At Risk
3730.0,Tarmo Kuusik,tarmo.kuusik@outlook.com,454,2,1085.9,7,Potential
3732.0,Olev Sild,,150,3,1965.08,11,Loyal
3733.0,Priit Aas,priit.aas@yahoo.com,348,1,106.82,3,Lost
3734.0,Pille Koppel,pille.koppel@mail.ee,46,4,2087.25,13,VIP Champions
3735.0,Tõnu Luik,,151,4,1460.03,12,Loyal
3737.0,Sandra Aas,sandra.aas@telia.ee,148,5,1872.7,13,VIP Champions
3738.0,Aili Rosin,aili.rosin@telia.ee,42,2,333.19,8,Potential
3740.0,Anu Nurk,anu.nurk@hot.ee,111,1,178.58,5,At Risk
3741.0,Peeter Veski,peeter.veski2@outlook.com,172,1,453.24,6,At Risk
3742.0,Katrin Rebane,katrin.rebane@outlook.com,94,1,67.75,6,At Risk
3743.0,Tiina Kukk,tiina.kukk2@mail.ee,63,3,747.37,10,Loyal
3744.0,Ülle Kuusik,ulle.kuusik@hot.ee,103,3,691.0999999999999,10,Loyal
3745.0,Tõnu Mägi,tonu.magi@telia.ee,57,5,2399.3,14,VIP Champions
3746.0,Ants Kull,ants.kull@mail.ee,77,6,1531.35,14,VIP Champions
3748.0,Taavi Kuusk,taavi.kuusk@telia.ee,319,3,609.19,6,At Risk
3750.0,Hille Lõoke,,7,4,1041.73,13,VIP Champions
3751.0,Väino Raud,vaino.raud@yahoo.com,171,4,2235.34,12,Loyal
3752.0,Kersti Järv,,88,3,632.27,10,Loyal
3754.0,Lauri Mets,lauri.mets@telia.ee,311,2,610.8,5,At Risk
3755.0,Aili Liiv,aili.liiv@hot.ee,1,4,657.9200000000001,12,Loyal
3756.0,Rein Nõmm,rein.nomm@hot.ee,643,2,245.24,4,At Risk
3758.0,Eha Org,eha.org@outlook.com,126,4,862.5,10,Loyal
3759.0,Tarmo Kukk,tarmo.kukk@telia.ee,56,4,1778.05,13,VIP Champions
3760.0,Madis Värk,madis.vark@telia.ee,45,5,1122.1399999999999,13,VIP Champions
3761.0,Rein Paju,rein.paju@mail.ee,213,2,233.06,5,At Risk
3762.0,Kati Mägi,kati.magi@telia.ee,170,2,474.25,7,Potential
3763.0,Eha Kangur,eha.kangur@telia.ee,587,1,183.4,3,Lost
3764.0,Katrin Kivi,,12,4,1060.04,13,VIP Champions
3765.0,Aili Teder,aili.teder@mail.ee,71,3,1264.42,11,Loyal
3766.0,Andres Oja,andres.oja@hot.ee,93,3,561.19,9,Potential
3767.0,Tarmo Kaalep,tarmo.kaalep2@mail.ee,138,3,1133.38,10,Loyal
3768.0,Karin Sepp,karin.sepp@telia.ee,40,4,947.22,13,VIP Champions
3769.0,Anna Luik,anna.luik@hot.ee,372,2,429.15,5,At Risk
3770.0,Lauri Männik,lauri.mannik@gmail.com,29,3,1475.3899999999999,13,VIP Champions
3771.0,Ago Kukk,ago.kukk@mail.ee,308,2,302.12,4,At Risk
3772.0,Piret Aas,piret.aas@hot.ee,232,2,182.4,5,At Risk
3773.0,Toomas Lepp,toomas.lepp@gmail.com,48,3,773.55,10,Loyal
3774.0,Annika Sepp,annika.sepp@yahoo.com,63,1,270.69,6,At Risk
3775.0,Väino Kuusik,vaino.kuusik@gmail.com,50,6,2211.61,14,VIP Champions
3777.0,Marika Aas,marika.aas@outlook.com,294,3,577.83,7,Potential
3778.0,Kalev Kask,kalev.kask@outlook.com,128,1,176.65,5,At Risk
3779.0,Madis Kivi,madis.kivi@telia.ee,206,1,247.28,4,At Risk
3780.0,Kadri Mets,kadri.mets@yahoo.com,306,3,659.22,7,Potential
3781.0,Eha Orav,eha.orav@telia.ee,50,1,1635.35,10,Loyal
3782.0,Kristiina Sepp,kristiina.sepp@telia.ee,273,3,700.21,8,Potential
3783.0,Lea Kukk,lea.kukk@mail.ee,166,1,219.83,5,At Risk
3784.0,Liina Roots,liina.roots@yahoo.com,326,6,1393.79,11,Loyal
3785.0,Toomas Lill,toomas.lill@telia.ee,600,1,271.98,3,Lost
3787.0,Aili Saar,aili.saar@mail.ee,141,5,648.02,11,Loyal
3788.0,Terje Laas,terje.laas@outlook.com,228,6,1052.41,11,Loyal
3789.0,Peeter Pihl,peeter.pihl@mail.ee,278,3,899.0,8,Potential
3790.0,Kadri Liiv,kadri.liiv@telia.ee,239,2,659.57,7,Potential
3791.0,Ülle Puusepp,ulle.puusepp@telia.ee,423,1,154.71,3,Lost
3792.0,Urmas Järv,,103,2,393.52,8,Potential
3793.0,Lea Nõmm,lea.nomm@gmail.com,97,3,376.73,9,Potential
3794.0,Nele Koppel,nele.koppel@telia.ee,85,2,938.4000000000001,10,Loyal
3795.0,Taavi Hurt,taavi.hurt@outlook.com,484,2,701.22,6,At Risk
3796.0,Maris Oja,maris.oja@mail.ee,154,1,221.4,5,At Risk
3797.0,Anna Must,anna.must@outlook.com,123,1,127.24,5,At Risk
3798.0,Annika Aas,,176,2,452.13,7,Potential
3799.0,Merle Raud,merle.raud@telia.ee,209,2,884.2,7,Potential
3802.0,Karin Rosin,karin.rosin@hot.ee,245,1,106.21,4,At Risk
3803.0,Maie Raud,maie.raud@hot.ee,28,4,1470.68,14,VIP Champions
3804.0,Anu Sild,anu.sild@hot.ee,172,3,1081.6,10,Loyal
3805.0,Terje Kivi,terje.kivi@outlook.com,419,2,1469.26,8,Potential
3806.0,Lauri Tamm,lauri.tamm@outlook.com,114,2,97.11,6,At Risk
3808.0,Anu Liiv,anu.liiv2@hot.ee,691,1,282.95,3,Lost
3809.0,Toomas Raid,toomas.raid@outlook.com,272,4,940.48,10,Loyal
3810.0,Pille Sepp,pille.sepp@hot.ee,11,47,16614.38,15,VIP Champions
3811.0,Andres Pihl,,636,1,164.3,3,Lost
3812.0,Riina Rand,riina.rand@yahoo.com,24,3,485.12,10,Loyal
3813.0,Nele Rebane,,213,2,463.69,6,At Risk
3814.0,Külli Mets,,8,2,1008.69,11,Loyal
3815.0,Marko Mägi,,194,4,620.9100000000001,9,Potential
3816.0,Eha Ilves,eha.ilves@hot.ee,8,2,323.98,8,Potential
3817.0,Anna Paas,,114,4,2063.73,12,Loyal
3818.0,Indrek Männik,indrek.mannik@telia.ee,73,4,912.51,11,Loyal
3819.0,Jüri Kuusk,juri.kuusk@telia.ee,65,1,401.6,7,Potential
3820.0,Aivar Lill,aivar.lill@telia.ee,240,3,281.36,6,At Risk
3821.0,Tiina Kõiv,tiina.koiv@yahoo.com,179,1,437.98,6,At Risk
3822.0,Liina Kuusk,liina.kuusk2@yahoo.com,70,1,286.17,6,At Risk
3824.0,Andres Lepp,andres.lepp@gmail.com,91,2,859.08,9,Potential
3825.0,Kati Paas,kati.paas@gmail.com,223,3,1074.03,9,Potential
3826.0,Marko Kask,marko.kask@yahoo.com,126,3,490.24,8,Potential
3827.0,Lea Raid,lea.raid@outlook.com,92,2,515.0799999999999,8,Potential
3828.0,Pille Põld,pille.pold@yahoo.com,102,4,1273.5900000000001,12,Loyal
3829.0,Katrin Nurk,katrin.nurk@mail.ee,79,4,795.5699999999999,11,Loyal
3830.0,Marko Lõhmus,marko.lohmus@gmail.com,473,1,789.39,5,At Risk
3831.0,Maris Rosin,maris.rosin@gmail.com,62,4,1148.6200000000001,12,Loyal
3832.0,Kaido Orav,kaido.orav@telia.ee,196,3,662.36,8,Potential
3833.0,Mihkel Pihl,mihkel.pihl@gmail.com,125,5,1002.33,12,Loyal
3834.0,Grete Männik,grete.mannik@yahoo.com,58,2,386.52,8,Potential
3835.0,Aivar Luik,aivar.luik@gmail.com,247,1,125.12,4,At Risk
3836.0,Tiit Arro,tiit.arro@outlook.com,181,2,346.36,7,Potential
3837.0,Anu Paas,anu.paas@mail.ee,397,4,1170.95,9,Potential
3838.0,Ago Kivi,ago.kivi@gmail.com,305,1,216.18,3,Lost
3839.0,Tõnu Värk,tonu.vark@outlook.com,218,3,653.86,8,Potential
3840.0,Anna Pärn,anna.parn@telia.ee,91,3,636.02,10,Loyal
3841.0,Taavi Kõiv,taavi.koiv@yahoo.com,158,3,692.4200000000001,9,Potential
3842.0,Aivar Koppel,aivar.koppel@hot.ee,319,1,277.8,3,Lost
3843.0,Rein Must,,51,7,3266.7799999999997,14,VIP Champions
3845.0,Meelis Oja,meelis.oja@mail.ee,481,2,511.63,5,At Risk
3846.0,Tiina Luik,tiina.luik@mail.ee,216,3,1661.3700000000001,10,Loyal
3847.0,Andres Kask,andres.kask@yahoo.com,248,2,978.77,8,Potential
3848.0,Maie Rosin,maie.rosin@yahoo.com,47,4,677.93,11,Loyal
3849.0,Rasmus Männik,rasmus.mannik3@gmail.com,443,4,944.63,9,Potential
3850.0,Piret Puusepp,piret.puusepp@outlook.com,130,3,770.39,9,Potential
3851.0,Raivo Pihl,raivo.pihl@outlook.com,24,6,1245.8500000000001,14,VIP Champions
3852.0,Nele Kivi,nele.kivi@telia.ee,143,7,2740.79,13,VIP Champions
3853.0,Olev Kuusk,olev.kuusk@yahoo.com,155,2,1129.28,9,Potential
3854.0,Toomas Kivi,toomas.kivi@hot.ee,252,3,1255.26,9,Potential
3855.0,Margus Tammik,margus.tammik@yahoo.com,137,2,534.3199999999999,7,Potential
3856.0,Kristi Ilves,kristi.ilves@telia.ee,75,6,1753.12,14,VIP Champions
3857.0,Grete Lepik,grete.lepik@outlook.com,324,3,1805.5299999999997,9,Potential
3858.0,Annika Nõmm,annika.nomm@mail.ee,20,2,292.34999999999997,8,Potential
3859.0,Priit Mitt,priit.mitt@yahoo.com,399,2,345.1,5,At Risk
3861.0,Mihkel Talvik,mihkel.talvik@hot.ee,8,5,1503.6200000000001,15,VIP Champions
3862.0,Enn Liiv,enn.liiv@yahoo.com,96,2,532.04,8,Potential
3863.0,Jüri Raid,juri.raid@mail.ee,42,2,937.3299999999999,11,Loyal
3864.0,Terje Rosin,terje.rosin@telia.ee,528,1,208.11,3,Lost
3865.0,Kersti Nurk,kersti.nurk@telia.ee,415,3,1009.28,8,Potential
3866.0,Raivo Laas,raivo.laas@telia.ee,89,1,50.85,6,At Risk
3867.0,Reet Mitt,reet.mitt@gmail.com,87,5,2021.71,14,VIP Champions
3868.0,Anu Paju,anu.paju@yahoo.com,29,6,1053.74,14,VIP Champions
3869.0,Triin Pihl,triin.pihl@telia.ee,25,3,1138.22,12,Loyal
3870.0,Sandra Kaalep,sandra.kaalep@hot.ee,226,3,1078.3200000000002,9,Potential
3872.0,Annika Kaalep,annika.kaalep@mail.ee,396,4,1418.5900000000001,10,Loyal
3873.0,Erkki Mitt,erkki.mitt@yahoo.com,68,2,153.74,7,Potential
3874.0,Katrin Kuusk,katrin.kuusk@hot.ee,10,2,273.1,8,Potential
3875.0,Ago Toom,ago.toom@outlook.com,152,4,814.17,10,Loyal
3876.0,Heli Kõiv,heli.koiv@yahoo.com,14,4,528.54,11,Loyal
3877.0,Pille Laas,pille.laas@mail.ee,478,1,160.91,3,Lost
3878.0,Heino Roots,,53,1,95.39,6,At Risk
3879.0,Anna Roots,anna.roots@mail.ee,64,3,478.02,9,Potential
3880.0,Hille Kangur,hille.kangur@telia.ee,31,3,1095.83,12,Loyal
3881.0,Pille Kallas,pille.kallas@yahoo.com,161,2,473.28,7,Potential
3882.0,Aivar Kangur,aivar.kangur@hot.ee,111,5,2136.75,13,VIP Champions
3883.0,Laura Männik,laura.mannik2@gmail.com,515,3,675.81,7,Potential
3884.0,Ago Talvik,,21,3,1286.71,12,Loyal
3885.0,Elis Lepp,elis.lepp@outlook.com,291,3,480.0,7,Potential
3886.0,Kevin Ilves,,127,4,1754.03,12,Loyal
3887.0,Jüri Lill,juri.lill@mail.ee,18,2,547.36,9,Potential
3890.0,Sandra Org,sandra.org2@hot.ee,6,2,844.8600000000001,10,Loyal
3891.0,Rasmus Toom,rasmus.toom@outlook.com,10,5,433.03999999999996,12,Loyal
3893.0,Ago Järv,,154,1,549.56,6,At Risk
3894.0,Katrin Liiv,katrin.liiv@hot.ee,509,2,172.84,4,At Risk
3895.0,Ago Toom,ago.toom@yahoo.com,25,6,1409.1100000000001,15,VIP Champions
3896.0,Sander Rosin,sander.rosin@mail.ee,292,2,479.31,6,At Risk
3897.0,Urmas Ilves,urmas.ilves@outlook.com,238,4,1285.71,10,Loyal
3898.0,Grete Nurk,grete.nurk@yahoo.com,247,5,2020.0500000000002,12,Loyal
3899.0,Laura Mets,laura.mets2@hot.ee,87,7,2411.1,14,VIP Champions
3903.0,Taavi Raud,taavi.raud@hot.ee,64,2,439.9,8,Potential
3904.0,Siim Toom,siim.toom2@gmail.com,201,2,752.47,7,Potential
3905.0,Sigrid Mägi,sigrid.magi@outlook.com,78,3,1262.6599999999999,11,Loyal
3906.0,Arvo Lass,,56,3,548.84,9,Potential
3907.0,Rein Kõiv,rein.koiv@telia.ee,269,1,257.32,4,At Risk
3908.0,Piret Ilves,piret.ilves@outlook.com,218,1,338.04,5,At Risk
3911.0,Aili Kukk,aili.kukk@mail.ee,22,3,783.44,11,Loyal
3912.0,Kati Mägi,kati.magi2@telia.ee,115,1,218.99,5,At Risk
3913.0,Mihkel Lepp,mihkel.lepp@mail.ee,38,2,1187.57,11,Loyal
3914.0,Terje Luik,terje.luik@mail.ee,133,3,535.86,8,Potential
3915.0,Kristi Hurt,kristi.hurt@gmail.com,65,3,487.25,9,Potential
3916.0,Liina Lepp,liina.lepp@gmail.com,48,1,208.15,6,At Risk
3919.0,Tarmo Kaalep,tarmo.kaalep@telia.ee,206,4,712.53,9,Potential
3921.0,Jaak Kukk,jaak.kukk@gmail.com,15,5,1141.7,14,VIP Champions
3922.0,Rein Kallas,rein.kallas@telia.ee,167,1,566.48,6,At Risk
3923.0,Lauri Kõiv,lauri.koiv@outlook.com,200,2,767.01,7,Potential
3924.0,Rasmus Org,rasmus.org@gmail.com,81,4,1477.81,13,VIP Champions
3925.0,Toomas Puusepp,toomas.puusepp2@outlook.com,136,3,834.11,9,Potential
3927.0,Külli Järv,kulli.jarv@gmail.com,598,1,140.02,3,Lost
3928.0,Kristiina Lepp,kristiina.lepp2@outlook.com,180,5,1326.26,12,Loyal
3930.0,Ants Orav,ants.orav@outlook.com,112,3,569.29,8,Potential
3931.0,Jaak Raud,,543,1,167.23,3,Lost
3932.0,Tarmo Kask,tarmo.kask@gmail.com,89,2,429.89,8,Potential
3934.0,Kadri Kull,kadri.kull@telia.ee,266,2,757.46,7,Potential
3935.0,Toomas Valk,toomas.valk@telia.ee,16,5,1455.83,15,VIP Champions
3936.0,Margus Kivi,margus.kivi@hot.ee,117,1,519.38,6,At Risk
3937.0,Karin Mägi,karin.magi@outlook.com,497,3,478.31000000000006,6,At Risk
3939.0,Enn Oja,enn.oja@outlook.com,87,7,2340.85,14,VIP Champions
3941.0,Siim Liiv,siim.liiv@hot.ee,150,1,685.32,7,Potential
3942.0,Ragnar Tamm,ragnar.tamm@mail.ee,359,2,1296.73,7,Potential
3943.0,Annika Lõoke,annika.looke@yahoo.com,2,3,800.08,11,Loyal
3944.0,Siim Tamm,siim.tamm@mail.ee,22,4,1724.1599999999999,14,VIP Champions
3945.0,Ene Rebane,ene.rebane@yahoo.com,229,3,2169.01,10,Loyal
3946.0,Mihkel Rosin,mihkel.rosin2@yahoo.com,85,4,1275.29,12,Loyal
3947.0,Sander Kuusik,sander.kuusik@yahoo.com,112,1,72.73,5,At Risk
3948.0,Terje Org,terje.org@mail.ee,645,1,152.13,3,Lost
3949.0,Margus Kuusik,,30,4,1040.09,13,VIP Champions
3950.0,Aili Toom,,78,2,992.2,10,Loyal
3952.0,Marko Liiv,marko.liiv@outlook.com,26,4,407.75,11,Loyal
3953.0,Karin Järv,karin.jarv@hot.ee,335,6,1009.51,10,Loyal
3954.0,Priit Teder,priit.teder@hot.ee,190,2,466.12,6,At Risk
3956.0,Marit Aas,marit.aas@hot.ee,291,3,1346.6799999999998,9,Potential
3957.0,Margus Lepp,margus.lepp@yahoo.com,225,6,2598.19,12,Loyal
3958.0,Meelis Saar,,45,6,1182.64,13,VIP Champions
3959.0,Ene Tammik,,173,4,1105.7,11,Loyal
3961.0,Kalev Põld,kalev.pold@outlook.com,68,1,720.56,8,Potential
3962.0,Ülle Teder,,282,1,49.08,4,At Risk
3963.0,Margus Roots,margus.roots@outlook.com,230,2,373.44000000000005,6,At Risk
3964.0,Kersti Männik,kersti.mannik@yahoo.com,505,1,305.7,3,Lost
3965.0,Heino Lõoke,heino.looke@mail.ee,282,1,190.78,4,At Risk
3966.0,Olev Kangur,olev.kangur2@telia.ee,360,2,1259.5800000000002,7,Potential
3967.0,Annika Raid,annika.raid@outlook.com,175,1,135.99,5,At Risk
3969.0,Kalev Oja,kalev.oja@gmail.com,553,3,442.41999999999996,6,At Risk
3970.0,Kristiina Järv,kristiina.jarv@telia.ee,540,4,1150.28,9,Potential
3971.0,Mihkel Raid,mihkel.raid@hot.ee,85,3,928.6100000000001,11,Loyal
3972.0,Kristiina Kull,kristiina.kull2@hot.ee,341,5,1154.51,10,Loyal
3973.0,Terje Pärn,terje.parn@yahoo.com,148,2,388.42,7,Potential
3974.0,Priit Lass,priit.lass@yahoo.com,1,4,444.16999999999996,11,Loyal
3975.0,Arvo Lass,arvo.lass@outlook.com,288,3,366.49,7,Potential
3978.0,Tiina Oja,tiina.oja@telia.ee,155,1,241.18,5,At Risk
3979.0,Eha Hurt,eha.hurt@yahoo.com,104,2,222.2,7,Potential
3981.0,Rein Pihl,rein.pihl@gmail.com,96,4,674.45,11,Loyal
3982.0,Siim Toom,siim.toom@yahoo.com,139,3,548.22,8,Potential
3984.0,Kati Tammik,,215,6,802.88,10,Loyal
3985.0,Sirje Valk,sirje.valk@mail.ee,27,4,599.65,11,Loyal
3987.0,Tiina Talvik,tiina.talvik2@telia.ee,568,2,588.61,5,At Risk
3990.0,Henri Lepik,henri.lepik@gmail.com,3,4,1865.7,14,VIP Champions
3991.0,Väino Mägi,vaino.magi@hot.ee,17,2,677.1,10,Loyal
3992.0,Kristi Luik,kristi.luik@yahoo.com,366,2,288.45,4,At Risk
3993.0,Grete Arro,grete.arro@hot.ee,58,4,573.1500000000001,10,Loyal
3994.0,Andres Aas,andres.aas@mail.ee,60,3,1750.35,12,Loyal
3995.0,Marit Talvik,marit.talvik@telia.ee,252,5,1310.01,11,Loyal
3996.0,Heli Mitt,heli.mitt@outlook.com,158,3,603.5799999999999,8,Potential
3997.0,Indrek Arro,indrek.arro@gmail.com,355,3,1247.3700000000001,8,Potential
3998.0,Nele Ilves,,232,2,880.48,7,Potential
3999.0,Kalev Salu,kalev.salu@gmail.com,289,1,298.94,4,At Risk
4000.0,Kristjan Rand,kristjan.rand2@outlook.com,93,3,382.69,9,Potential
4001.0,Elis Tammik,,86,3,852.1600000000001,10,Loyal
4002.0,Triin Kaalep,triin.kaalep@yahoo.com,371,3,515.64,6,At Risk
4003.0,Kevin Paas,kevin.paas@gmail.com,129,3,332.84999999999997,7,Potential
4004.0,Peeter Põld,peeter.pold@outlook.com,31,5,2372.29,15,VIP Champions
4006.0,Elis Oja,elis.oja@yahoo.com,454,5,1385.4299999999998,11,Loyal
4007.0,Sander Org,sander.org@gmail.com,229,1,385.11,5,At Risk
4008.0,Erkki Arro,erkki.arro@gmail.com,680,1,695.68,5,At Risk
4009.0,Terje Kukk,,207,4,978.93,10,Loyal
4010.0,Kaido Kaalep,kaido.kaalep@telia.ee,148,4,1200.3700000000001,11,Loyal
4011.0,Liina Teder,liina.teder@telia.ee,58,3,949.28,11,Loyal
4012.0,Aivar Kivi,aivar.kivi2@hot.ee,5,3,1636.68,13,VIP Champions
4013.0,Piret Paas,piret.paas@hot.ee,552,1,246.97,3,Lost
4014.0,Liis Kangur,liis.kangur@yahoo.com,51,5,1549.67,14,VIP Champions
4015.0,Urmas Teder,urmas.teder@outlook.com,240,1,71.36,4,At Risk
4016.0,Sandra Kuusk,sandra.kuusk@hot.ee,140,1,152.13,5,At Risk
4017.0,Maris Teder,maris.teder@yahoo.com,337,2,417.69,5,At Risk
4018.0,Terje Kukk,terje.kukk@gmail.com,9,54,14647.84,15,VIP Champions
4021.0,Triin Liiv,triin.liiv@mail.ee,451,1,332.55,3,Lost
4023.0,Kristi Järv,kristi.jarv@yahoo.com,45,6,1194.87,13,VIP Champions
4024.0,Reet Kõiv,reet.koiv@mail.ee,28,12,3842.3,15,VIP Champions
4025.0,Tiit Tamm,tiit.tamm@mail.ee,596,1,713.14,5,At Risk
4027.0,Kati Kaalep,kati.kaalep2@outlook.com,55,5,1561.03,14,VIP Champions
4028.0,Tiina Tamm,tiina.tamm@gmail.com,22,2,559.0,9,Potential
4029.0,Sander Lass,sander.lass@gmail.com,196,3,476.95000000000005,7,Potential
4030.0,Arvo Laas,arvo.laas@gmail.com,575,1,51.58,3,Lost
4031.0,Kristiina Talvik,kristiina.talvik@hot.ee,392,1,167.23,3,Lost
4032.0,Lea Põld,lea.pold@hot.ee,352,4,1308.42,9,Potential
4033.0,Külli Nõmm,kulli.nomm@telia.ee,143,3,1192.41,10,Loyal
4034.0,Aivar Hurt,aivar.hurt@outlook.com,589,1,274.78,3,Lost
4035.0,Ülle Liiv,ulle.liiv@gmail.com,298,2,522.22,6,At Risk
4036.0,Terje Arro,terje.arro@telia.ee,130,4,683.29,10,Loyal
4037.0,Külli Järv,kulli.jarv2@telia.ee,27,1,145.46,7,Potential
4038.0,Lea Lill,lea.lill@mail.ee,13,5,2387.34,15,VIP Champions
4039.0,Annika Lass,annika.lass@hot.ee,91,3,1207.37,11,Loyal
4040.0,Aili Mägi,aili.magi@telia.ee,114,4,850.11,10,Loyal
4041.0,Terje Kuusk,terje.kuusk@outlook.com,406,1,311.68,3,Lost
4042.0,Reet Puusepp,reet.puusepp@gmail.com,324,1,153.62,3,Lost
4043.0,Kati Pihl,kati.pihl@gmail.com,10,4,1783.84,14,VIP Champions
4044.0,Jüri Talvik,juri.talvik2@outlook.com,29,6,1087.12,14,VIP Champions
4045.0,Sigrid Paas,sigrid.paas@outlook.com,115,7,2197.05,13,VIP Champions
4046.0,Hille Mägi,hille.magi@hot.ee,586,1,203.25,3,Lost
4047.0,Grete Kukk,grete.kukk3@hot.ee,175,2,140.01999999999998,6,At Risk
4048.0,Maris Sild,maris.sild@hot.ee,471,2,839.56,6,At Risk
4050.0,Pille Roots,pille.roots@outlook.com,3,3,1411.55,13,VIP Champions
4053.0,Kati Teder,kati.teder@yahoo.com,63,2,2007.63,11,Loyal
4054.0,Enn Veski,enn.veski@outlook.com,88,5,1277.72,13,VIP Champions
4055.0,Nele Koppel,nele.koppel@mail.ee,113,5,997.52,12,Loyal
4056.0,Hille Männik,,60,2,139.27,7,Potential
4057.0,Ragnar Kull,,408,2,627.97,6,At Risk
4058.0,Ants Liiv,ants.liiv@telia.ee,119,3,613.21,8,Potential
4059.0,Siim Liiv,siim.liiv@yahoo.com,339,3,415.17,6,At Risk
4060.0,Marika Saar,marika.saar@mail.ee,171,2,285.56,6,At Risk
4063.0,Reet Lill,reet.lill@telia.ee,377,2,1115.91,7,Potential
4064.0,Piret Paju,,185,2,647.83,7,Potential
4065.0,Kristjan Kangur,kristjan.kangur@outlook.com,339,2,168.61,4,At Risk
4066.0,Enn Värk,,170,2,1205.43,9,Potential
